images,label,size_kb,dimensions
./train/glass shatter/7121.jpg,glass shatter,76.334,"(800, 600)"
./train/glass shatter/7131.jpg,glass shatter,133.749,"(845, 633)"
./train/glass shatter/7132.jpg,glass shatter,156.25,"(876, 657)"
./train/glass shatter/7143.jpg,glass shatter,319.922,"(1360, 1020)"
./train/glass shatter/7161.jpg,glass shatter,166.49,"(1285, 963)"
./train/glass shatter/7176.jpg,glass shatter,139.783,"(1126, 844)"
./train/glass shatter/7179.jpg,glass shatter,101.396,"(1178, 883)"
./train/glass shatter/719.jpg,glass shatter,86.126,"(858, 643)"
./train/glass shatter/7191.jpg,glass shatter,303.85,"(1231, 923)"
./train/glass shatter/723.jpg,glass shatter,84.299,"(1106, 829)"
./train/glass shatter/73.jpg,glass shatter,113.151,"(1322, 991)"
./train/glass shatter/731.jpg,glass shatter,82.91,"(853, 639)"
./train/glass shatter/733.jpg,glass shatter,136.22,"(1102, 826)"
./train/glass shatter/739.jpg,glass shatter,106.956,"(1236, 927)"
./train/glass shatter/745.jpg,glass shatter,68.548,"(855, 641)"
./train/glass shatter/772.jpg,glass shatter,62.217,"(854, 640)"
./train/glass shatter/775.jpg,glass shatter,260.587,"(1423, 1067)"
./train/glass shatter/797.jpg,glass shatter,138.796,"(846, 634)"
./train/glass shatter/8.jpg,glass shatter,360.387,"(1414, 1060)"
./train/glass shatter/805.jpg,glass shatter,196.977,"(1289, 966)"
./train/glass shatter/82.jpg,glass shatter,74.563,"(815, 611)"
./train/glass shatter/827.jpg,glass shatter,78.72,"(868, 651)"
./train/glass shatter/829.jpg,glass shatter,99.225,"(895, 671)"
./train/glass shatter/834.jpg,glass shatter,86.049,"(889, 666)"
./train/glass shatter/842.jpg,glass shatter,83.856,"(855, 641)"
./train/glass shatter/848.jpg,glass shatter,170.517,"(861, 645)"
./train/glass shatter/856.jpg,glass shatter,90.976,"(896, 672)"
./train/glass shatter/862.jpg,glass shatter,146.845,"(809, 606)"
./train/glass shatter/863.jpg,glass shatter,257.696,"(1286, 964)"
./train/glass shatter/874.jpg,glass shatter,126.627,"(851, 638)"
./train/glass shatter/9.jpg,glass shatter,160.282,"(1104, 828)"
./train/glass shatter/901.jpg,glass shatter,176.767,"(1203, 902)"
./train/glass shatter/909.jpg,glass shatter,72.578,"(862, 646)"
./train/glass shatter/91.jpg,glass shatter,77.366,"(885, 663)"
./train/glass shatter/910.jpg,glass shatter,145.961,"(1239, 929)"
./train/glass shatter/913.jpg,glass shatter,126.691,"(1239, 929)"
./train/glass shatter/918.jpg,glass shatter,141.623,"(1432, 1074)"
./train/glass shatter/928.jpg,glass shatter,93.694,"(1121, 840)"
./train/glass shatter/94.jpg,glass shatter,314.433,"(1318, 988)"
./train/glass shatter/946.jpg,glass shatter,91.044,"(882, 661)"
./train/glass shatter/950.jpg,glass shatter,372.262,"(1468, 1101)"
./train/glass shatter/958.jpg,glass shatter,125.252,"(1180, 885)"
./train/glass shatter/987.jpg,glass shatter,195.767,"(1386, 1039)"
./train/glass shatter/988.jpg,glass shatter,90.709,"(837, 627)"
./train/glass shatter/99.jpg,glass shatter,154.512,"(843, 632)"
./train/glass shatter/990.jpg,glass shatter,260.299,"(1436, 1077)"
./train/tire flat/1023.jpg,tire flat,107.992,"(1208, 906)"
./train/tire flat/1031.jpg,tire flat,198.548,"(1237, 927)"
./train/tire flat/1036.jpg,tire flat,67.129,"(860, 645)"
./train/tire flat/1048.jpg,tire flat,78.641,"(891, 668)"
./train/tire flat/1050.jpg,tire flat,136.389,"(1220, 915)"
./train/tire flat/107.jpg,tire flat,90.908,"(897, 672)"
./train/tire flat/1076.jpg,tire flat,100.309,"(1145, 858)"
./train/tire flat/1134.jpg,tire flat,166.238,"(1146, 859)"
./train/tire flat/1142.jpg,tire flat,131.959,"(1450, 1087)"
./train/tire flat/1160.jpg,tire flat,167.501,"(1216, 912)"
./train/tire flat/1202.jpg,tire flat,87.595,"(835, 626)"
./train/tire flat/1204.jpg,tire flat,116.192,"(820, 615)"
./train/tire flat/1225.jpg,tire flat,117.887,"(1161, 870)"
./train/tire flat/1226.jpg,tire flat,150.869,"(880, 660)"
./train/tire flat/1258.jpg,tire flat,147.844,"(858, 643)"
./train/tire flat/1265.jpg,tire flat,76.977,"(824, 618)"
./train/tire flat/1277.jpg,tire flat,65.044,"(895, 671)"
./train/tire flat/1295.jpg,tire flat,73.989,"(899, 674)"
./train/tire flat/1308.jpg,tire flat,151.192,"(1383, 1037)"
./train/tire flat/1310.jpg,tire flat,343.899,"(1463, 1097)"
./train/tire flat/1313.jpg,tire flat,47.502,"(802, 601)"
./train/tire flat/1325.jpg,tire flat,143.378,"(1439, 1079)"
./train/tire flat/1339.jpg,tire flat,257.693,"(1201, 900)"
./train/tire flat/1357.jpg,tire flat,67.355,"(865, 648)"
./train/tire flat/1360.jpg,tire flat,99.102,"(871, 653)"
./train/tire flat/1379.jpg,tire flat,73.662,"(874, 655)"
./train/tire flat/1451.jpg,tire flat,120.414,"(817, 612)"
./train/tire flat/1459.jpg,tire flat,70.499,"(812, 609)"
./train/tire flat/1482.jpg,tire flat,92.597,"(840, 630)"
./train/tire flat/1525.jpg,tire flat,88.819,"(842, 631)"
./train/tire flat/156.jpg,tire flat,64.685,"(857, 642)"
./train/tire flat/159.jpg,tire flat,130.759,"(895, 671)"
./train/tire flat/1597.jpg,tire flat,163.908,"(1373, 1029)"
./train/tire flat/1606.jpg,tire flat,100.228,"(822, 616)"
./train/tire flat/1608.jpg,tire flat,65.264,"(805, 603)"
./train/tire flat/1619.jpg,tire flat,125.594,"(1155, 866)"
./train/tire flat/1629.jpg,tire flat,100.58,"(899, 674)"
./train/tire flat/1667.jpg,tire flat,91.962,"(842, 631)"
./train/tire flat/1719.jpg,tire flat,198.817,"(1405, 1053)"
./train/tire flat/1731.jpg,tire flat,78.345,"(826, 619)"
./train/tire flat/174.jpg,tire flat,189.159,"(878, 658)"
./train/tire flat/1745.jpg,tire flat,172.771,"(1473, 1104)"
./train/tire flat/1760.jpg,tire flat,120.923,"(819, 614)"
./train/tire flat/1774.jpg,tire flat,111.031,"(867, 650)"
./train/tire flat/1790.jpg,tire flat,148.088,"(827, 620)"
./train/tire flat/1804.jpg,tire flat,110.198,"(871, 653)"
./train/tire flat/1834.jpg,tire flat,153.199,"(1415, 1061)"
./train/tire flat/1835.jpg,tire flat,150.678,"(838, 628)"
./train/tire flat/1836.jpg,tire flat,134.248,"(1266, 949)"
./train/tire flat/1841.jpg,tire flat,115.483,"(1159, 869)"
./train/tire flat/1844.jpg,tire flat,93.371,"(1106, 829)"
./train/tire flat/1852.jpg,tire flat,88.509,"(891, 668)"
./train/tire flat/1854.jpg,tire flat,77.745,"(848, 636)"
./train/tire flat/1860.jpg,tire flat,152.427,"(1264, 948)"
./train/tire flat/1868.jpg,tire flat,142.062,"(836, 627)"
./train/tire flat/1873.jpg,tire flat,122.112,"(1242, 931)"
./train/tire flat/1876.jpg,tire flat,153.387,"(1198, 898)"
./train/tire flat/1897.jpg,tire flat,144.746,"(1484, 1113)"
./train/tire flat/1906.jpg,tire flat,294.114,"(1488, 1116)"
./train/tire flat/1919.jpg,tire flat,75.382,"(809, 606)"
./train/tire flat/1921.jpg,tire flat,72.083,"(820, 615)"
./train/tire flat/1949.jpg,tire flat,178.23,"(1447, 1085)"
./train/tire flat/1969.jpg,tire flat,192.084,"(1322, 991)"
./train/tire flat/1970.jpg,tire flat,84.04,"(893, 669)"
./train/tire flat/2015.jpg,tire flat,218.729,"(1331, 998)"
./train/tire flat/2016.jpg,tire flat,152.478,"(1450, 1087)"
./train/tire flat/2028.jpg,tire flat,302.785,"(1481, 1110)"
./train/tire flat/2072.jpg,tire flat,293.39,"(1498, 1123)"
./train/tire flat/2077.jpg,tire flat,148.99,"(838, 628)"
./train/tire flat/2083.jpg,tire flat,199.165,"(1378, 1033)"
./train/tire flat/2087.jpg,tire flat,91.409,"(1281, 960)"
./train/tire flat/2095.jpg,tire flat,242.293,"(1212, 909)"
./train/tire flat/2121.jpg,tire flat,139.476,"(1180, 885)"
./train/tire flat/2147.jpg,tire flat,161.485,"(1299, 974)"
./train/tire flat/2173.jpg,tire flat,68.984,"(815, 611)"
./train/tire flat/2185.jpg,tire flat,139.302,"(1234, 925)"
./train/tire flat/2198.jpg,tire flat,85.504,"(887, 665)"
./train/tire flat/221.jpg,tire flat,227.315,"(1275, 956)"
./train/tire flat/2213.jpg,tire flat,129.651,"(1457, 1092)"
./train/tire flat/2214.jpg,tire flat,102.712,"(829, 621)"
./train/tire flat/2218.jpg,tire flat,122.706,"(1111, 833)"
./train/tire flat/2225.jpg,tire flat,168.435,"(1451, 1088)"
./train/tire flat/2253.jpg,tire flat,137.089,"(1311, 983)"
./train/tire flat/227.jpg,tire flat,237.436,"(1167, 875)"
./train/tire flat/2282.jpg,tire flat,106.674,"(1146, 859)"
./train/tire flat/229.jpg,tire flat,100.628,"(834, 625)"
./train/tire flat/2297.jpg,tire flat,92.991,"(875, 656)"
./train/tire flat/2300.jpg,tire flat,220.761,"(1453, 1089)"
./train/tire flat/2310.jpg,tire flat,195.16,"(1420, 1065)"
./train/tire flat/2321.jpg,tire flat,60.958,"(868, 651)"
./train/tire flat/2354.jpg,tire flat,172.176,"(1469, 1101)"
./train/tire flat/237.jpg,tire flat,148.489,"(1125, 843)"
./train/tire flat/2375.jpg,tire flat,87.174,"(808, 606)"
./train/tire flat/24.jpg,tire flat,128.607,"(1141, 855)"
./train/tire flat/2400.jpg,tire flat,171.974,"(1142, 856)"
./train/tire flat/2413.jpg,tire flat,110.188,"(802, 601)"
./train/tire flat/2423.jpg,tire flat,191.68,"(900, 675)"
./train/tire flat/2432.jpg,tire flat,72.515,"(890, 667)"
./train/tire flat/2452.jpg,tire flat,178.076,"(1494, 1120)"
./train/tire flat/2460.jpg,tire flat,194.441,"(899, 674)"
./train/tire flat/2468.jpg,tire flat,74.531,"(827, 620)"
./train/tire flat/2496.jpg,tire flat,123.996,"(1229, 921)"
./train/tire flat/2541.jpg,tire flat,67.275,"(884, 663)"
./train/tire flat/2550.jpg,tire flat,128.627,"(1153, 864)"
./train/tire flat/2581.jpg,tire flat,206.956,"(1150, 862)"
./train/tire flat/259.jpg,tire flat,82.379,"(841, 630)"
./train/tire flat/2608.jpg,tire flat,75.62,"(826, 619)"
./train/tire flat/2618.jpg,tire flat,158.267,"(1359, 1019)"
./train/tire flat/2623.jpg,tire flat,138.27,"(844, 633)"
./train/tire flat/2624.jpg,tire flat,298.749,"(1309, 981)"
./train/tire flat/2628.jpg,tire flat,70.315,"(817, 612)"
./train/tire flat/2645.jpg,tire flat,83.763,"(872, 654)"
./train/tire flat/2646.jpg,tire flat,79.073,"(854, 640)"
./train/tire flat/2650.jpg,tire flat,63.771,"(807, 605)"
./train/tire flat/2658.jpg,tire flat,61.666,"(816, 612)"
./train/tire flat/2672.jpg,tire flat,86.596,"(868, 651)"
./train/tire flat/27.jpg,tire flat,388.306,"(1495, 1121)"
./train/tire flat/2707.jpg,tire flat,67.21,"(816, 612)"
./train/tire flat/274.jpg,tire flat,111.954,"(1210, 907)"
./train/tire flat/2746.jpg,tire flat,80.676,"(833, 624)"
./train/tire flat/2749.jpg,tire flat,68.104,"(830, 622)"
./train/tire flat/2752.jpg,tire flat,61.171,"(840, 630)"
./train/tire flat/2800.jpg,tire flat,391.216,"(1432, 1074)"
./train/tire flat/2804.jpg,tire flat,123.454,"(1263, 947)"
./train/tire flat/2808.jpg,tire flat,184.539,"(872, 654)"
./train/tire flat/2809.jpg,tire flat,99.516,"(810, 607)"
./train/tire flat/2817.jpg,tire flat,368.951,"(1500, 1125)"
./train/tire flat/2823.jpg,tire flat,128.052,"(1425, 1068)"
./train/tire flat/2837.jpg,tire flat,96.314,"(880, 660)"
./train/tire flat/2862.jpg,tire flat,76.045,"(827, 620)"
./train/tire flat/287.jpg,tire flat,99.357,"(877, 657)"
./train/tire flat/2877.jpg,tire flat,131.671,"(1192, 894)"
./train/tire flat/2883.jpg,tire flat,231.19,"(1323, 992)"
./train/tire flat/2893.jpg,tire flat,196.854,"(1339, 1004)"
./train/tire flat/2909.jpg,tire flat,124.106,"(881, 660)"
./train/tire flat/2910.jpg,tire flat,70.863,"(837, 627)"
./train/tire flat/2917.jpg,tire flat,169.408,"(1475, 1106)"
./train/tire flat/2928.jpg,tire flat,373.425,"(1474, 1105)"
./train/tire flat/2947.jpg,tire flat,227.71,"(1168, 876)"
./train/tire flat/3021.jpg,tire flat,153.534,"(1495, 1121)"
./train/tire flat/3041.jpg,tire flat,115.042,"(832, 624)"
./train/tire flat/3043.jpg,tire flat,123.583,"(1332, 999)"
./train/tire flat/3066.jpg,tire flat,148.601,"(1321, 990)"
./train/tire flat/3090.jpg,tire flat,257.237,"(1488, 1116)"
./train/tire flat/3103.jpg,tire flat,71.673,"(808, 606)"
./train/tire flat/3118.jpg,tire flat,162.991,"(1450, 1087)"
./train/tire flat/3130.jpg,tire flat,73.86,"(886, 664)"
./train/tire flat/3147.jpg,tire flat,115.558,"(889, 666)"
./train/tire flat/3153.jpg,tire flat,192.729,"(1397, 1047)"
./train/tire flat/3179.jpg,tire flat,68.212,"(802, 601)"
./train/tire flat/3181.jpg,tire flat,67.046,"(823, 617)"
./train/tire flat/3189.jpg,tire flat,104.032,"(852, 639)"
./train/tire flat/3208.jpg,tire flat,136.992,"(802, 601)"
./train/tire flat/322.jpg,tire flat,120.465,"(868, 651)"
./train/tire flat/3225.jpg,tire flat,263.938,"(1288, 966)"
./train/tire flat/3250.jpg,tire flat,88.161,"(823, 617)"
./train/tire flat/3275.jpg,tire flat,179.107,"(1483, 1112)"
./train/tire flat/3297.jpg,tire flat,154.334,"(1216, 912)"
./train/tire flat/3304.jpg,tire flat,135.152,"(1360, 1020)"
./train/tire flat/3308.jpg,tire flat,87.258,"(847, 635)"
./train/tire flat/3322.jpg,tire flat,81.447,"(849, 636)"
./train/tire flat/3359.jpg,tire flat,129.024,"(1459, 1094)"
./train/tire flat/3369.jpg,tire flat,155.757,"(1271, 953)"
./train/tire flat/3381.jpg,tire flat,266.016,"(1396, 1047)"
./train/tire flat/3386.jpg,tire flat,102.284,"(823, 617)"
./train/tire flat/3390.jpg,tire flat,174.388,"(1476, 1107)"
./train/tire flat/3395.jpg,tire flat,126.986,"(1352, 1014)"
./train/tire flat/3410.jpg,tire flat,141.082,"(1363, 1022)"
./train/tire flat/342.jpg,tire flat,82.766,"(852, 639)"
./train/tire flat/3429.jpg,tire flat,142.882,"(1307, 980)"
./train/tire flat/3437.jpg,tire flat,161.555,"(874, 655)"
./train/tire flat/3445.jpg,tire flat,67.094,"(865, 648)"
./train/tire flat/3447.jpg,tire flat,216.137,"(1378, 1033)"
./train/tire flat/3478.jpg,tire flat,71.099,"(848, 636)"
./train/tire flat/3486.jpg,tire flat,80.057,"(857, 642)"
./train/tire flat/3538.jpg,tire flat,133.479,"(1374, 1030)"
./train/tire flat/3560.jpg,tire flat,122.973,"(1185, 888)"
./train/tire flat/3570.jpg,tire flat,168.333,"(885, 663)"
./train/tire flat/3588.jpg,tire flat,56.254,"(802, 601)"
./train/tire flat/3591.jpg,tire flat,258.891,"(1441, 1080)"
./train/tire flat/3592.jpg,tire flat,148.831,"(891, 668)"
./train/tire flat/36.jpg,tire flat,59.373,"(864, 648)"
./train/tire flat/3648.jpg,tire flat,81.742,"(818, 613)"
./train/tire flat/3691.jpg,tire flat,98.623,"(862, 646)"
./train/tire flat/372.jpg,tire flat,264.358,"(1483, 1112)"
./train/tire flat/3727.jpg,tire flat,132.325,"(899, 674)"
./train/tire flat/3729.jpg,tire flat,238.914,"(1408, 1056)"
./train/tire flat/3744.jpg,tire flat,233.139,"(1308, 981)"
./train/tire flat/3781.jpg,tire flat,66.471,"(871, 653)"
./train/tire flat/3783.jpg,tire flat,99.47,"(856, 642)"
./train/tire flat/3791.jpg,tire flat,152.342,"(869, 651)"
./train/tire flat/3796.jpg,tire flat,193.34,"(1488, 1116)"
./train/tire flat/382.jpg,tire flat,124.617,"(1332, 999)"
./train/tire flat/3830.jpg,tire flat,131.918,"(1280, 960)"
./train/tire flat/3839.jpg,tire flat,196.793,"(1286, 964)"
./train/tire flat/3915.jpg,tire flat,117.71,"(819, 614)"
./train/tire flat/3924.jpg,tire flat,75.652,"(840, 630)"
./train/tire flat/3925.jpg,tire flat,172.898,"(1164, 873)"
./train/tire flat/3944.jpg,tire flat,105.316,"(875, 656)"
./train/tire flat/3957.jpg,tire flat,367.16,"(1400, 1050)"
./train/tire flat/3969.jpg,tire flat,61.432,"(832, 624)"
./train/tire flat/3979.jpg,tire flat,59.166,"(801, 600)"
./train/tire flat/3987.jpg,tire flat,108.996,"(830, 622)"
./train/tire flat/4.jpg,tire flat,146.442,"(1468, 1101)"
./train/tire flat/4002.jpg,tire flat,132.177,"(1313, 984)"
./train/tire flat/401.jpg,tire flat,93.321,"(853, 639)"
./train/tire flat/4030.jpg,tire flat,204.849,"(1485, 1113)"
./train/tire flat/4047.jpg,tire flat,150.334,"(1328, 996)"
./train/tire flat/4050.jpg,tire flat,141.232,"(1259, 944)"
./train/tire flat/4059.jpg,tire flat,157.225,"(1255, 941)"
./train/tire flat/4063.jpg,tire flat,124.017,"(800, 600)"
./train/tire flat/4074.jpg,tire flat,67.188,"(820, 615)"
./train/tire flat/408.jpg,tire flat,126.796,"(1397, 1047)"
./train/tire flat/4139.jpg,tire flat,70.31,"(897, 672)"
./train/tire flat/4153.jpg,tire flat,186.736,"(1390, 1042)"
./train/tire flat/4205.jpg,tire flat,66.71,"(813, 609)"
./train/tire flat/4251.jpg,tire flat,54.8,"(843, 632)"
./train/tire flat/4252.jpg,tire flat,84.877,"(854, 640)"
./train/tire flat/429.jpg,tire flat,166.748,"(871, 653)"
./train/tire flat/4314.jpg,tire flat,84.039,"(829, 621)"
./train/tire flat/4322.jpg,tire flat,71.62,"(843, 632)"
./train/tire flat/4335.jpg,tire flat,71.872,"(856, 642)"
./train/tire flat/4364.jpg,tire flat,88.619,"(831, 623)"
./train/tire flat/4389.jpg,tire flat,97.79,"(898, 673)"
./train/tire flat/4409.jpg,tire flat,154.278,"(884, 663)"
./train/tire flat/4415.jpg,tire flat,72.752,"(832, 624)"
./train/tire flat/4421.jpg,tire flat,176.102,"(845, 633)"
./train/tire flat/4424.jpg,tire flat,127.891,"(1127, 845)"
./train/tire flat/443.jpg,tire flat,120.303,"(1348, 1011)"
./train/tire flat/4440.jpg,tire flat,278.088,"(1284, 963)"
./train/tire flat/4445.jpg,tire flat,246.795,"(1373, 1029)"
./train/tire flat/4453.jpg,tire flat,119.305,"(1204, 903)"
./train/tire flat/4465.jpg,tire flat,69.884,"(880, 660)"
./train/tire flat/4485.jpg,tire flat,137.8,"(857, 642)"
./train/tire flat/4486.jpg,tire flat,88.711,"(873, 654)"
./train/tire flat/4499.jpg,tire flat,230.655,"(1322, 991)"
./train/tire flat/4501.jpg,tire flat,109.752,"(1152, 864)"
./train/tire flat/4509.jpg,tire flat,69.932,"(814, 610)"
./train/tire flat/4524.jpg,tire flat,103.903,"(883, 662)"
./train/tire flat/4554.jpg,tire flat,94.61,"(825, 618)"
./train/tire flat/4567.jpg,tire flat,132.726,"(1199, 899)"
./train/tire flat/4569.jpg,tire flat,224.205,"(1437, 1077)"
./train/tire flat/457.jpg,tire flat,77.482,"(891, 668)"
./train/tire flat/4575.jpg,tire flat,94.384,"(835, 626)"
./train/tire flat/4577.jpg,tire flat,227.471,"(1174, 880)"
./train/tire flat/4583.jpg,tire flat,132.525,"(1351, 1013)"
./train/tire flat/4605.jpg,tire flat,191.15,"(1403, 1052)"
./train/tire flat/4613.jpg,tire flat,65.33,"(840, 630)"
./train/tire flat/4630.jpg,tire flat,136.666,"(1345, 1008)"
./train/tire flat/4645.jpg,tire flat,140.983,"(1282, 961)"
./train/tire flat/4653.jpg,tire flat,90.799,"(1109, 831)"
./train/tire flat/4654.jpg,tire flat,167.891,"(1471, 1103)"
./train/tire flat/468.jpg,tire flat,208.734,"(1165, 873)"
./train/tire flat/4681.jpg,tire flat,134.137,"(1211, 908)"
./train/tire flat/4692.jpg,tire flat,105.288,"(826, 619)"
./train/tire flat/4694.jpg,tire flat,195.482,"(1316, 987)"
./train/tire flat/47.jpg,tire flat,141.685,"(1264, 948)"
./train/tire flat/4727.jpg,tire flat,164.92,"(1401, 1050)"
./train/tire flat/4797.jpg,tire flat,112.972,"(1161, 870)"
./train/tire flat/4804.jpg,tire flat,109.955,"(880, 660)"
./train/tire flat/4812.jpg,tire flat,64.914,"(808, 606)"
./train/tire flat/4839.jpg,tire flat,71.845,"(844, 633)"
./train/tire flat/4848.jpg,tire flat,71.603,"(879, 659)"
./train/tire flat/4884.jpg,tire flat,218.544,"(1436, 1077)"
./train/tire flat/4890.jpg,tire flat,166.302,"(1347, 1010)"
./train/tire flat/4903.jpg,tire flat,102.058,"(847, 635)"
./train/tire flat/4938.jpg,tire flat,107.133,"(1335, 1001)"
./train/tire flat/4963.jpg,tire flat,95.757,"(1103, 827)"
./train/tire flat/4988.jpg,tire flat,152.445,"(1305, 978)"
./train/tire flat/4989.jpg,tire flat,98.856,"(849, 636)"
./train/tire flat/5020.jpg,tire flat,115.996,"(1226, 919)"
./train/tire flat/5036.jpg,tire flat,147.071,"(1387, 1040)"
./train/tire flat/51.jpg,tire flat,98.296,"(1123, 842)"
./train/tire flat/5106.jpg,tire flat,152.17,"(1185, 888)"
./train/tire flat/5109.jpg,tire flat,116.136,"(890, 667)"
./train/tire flat/512.jpg,tire flat,155.034,"(1493, 1119)"
./train/tire flat/5188.jpg,tire flat,275.37,"(1321, 990)"
